"LDB18","Low Dye Binding","540","","chrXII","Component of the dynactin complex; dynactin is required for dynein activity; null mutant exhibits defects in nuclear migration and spindle orientation and has reduced affinity for alcian blue dye; has homology to mammalian dynactin subunit p24"
"COF1","COFilin","611","cofilin","chrXII","Cofilin, involved in pH-dependent actin filament depolarization; binds both actin monomers and filaments and severs filaments; involved in the selective sorting, export of the secretory cargo from the late golgi; genetically interacts with pmr1; thought to be regulated by phosphorylation at SER4; ubiquitous and essential in eukaryotes"
"FRE6","Ferric REductase","2139","putative ferric-chelate reductase","chrXII","Putative ferric reductase with similarity to Fre2p; expression induced by low iron levels"
"AQY2","AQuaporin from Yeast","450","","chrXII","Water channel that mediates water transport across cell membranes; only expressed in proliferating cells; controlled by osmotic signals; may be involved in freeze tolerance; disrupted by a stop codon in many S. cerevisiae strains"
"","","459","","chrXII","Putative protein; in the Sigma 1278B strain background YLL053C is contiguous with AQY2 which encodes an aquaporin"
"","","2532","","chrXII","Putative protein of unknown function with similarity to Pip2p; an oleate-specific transcriptional activator of peroxisome proliferation; YLL054C is not an essential gene"
"YCT1","Yeast Cysteine Transporter","1596","","chrXII","High-affinity cysteine-specific transporter; has similarity to the Dal5p family of transporters; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YCT1 is not an essential gene"
"","","897","","chrXII","NADH-dependent aldehyde reductase; reduces many aldehyde compounds including glycolaldehyde, formaldehyde and furfural; transcription unregulated by furfural, 5-hydroxymethylfurfural (HMF) and the mycotoxin patulin; expression increased by multidrug resistance transcription factors Yrm1p and Yrr1p; member of atypical subgroup 7 of the short-chain dehydrogenase/reductase (SDR) family; localizes to the cytoplasm; SWAT-GFP and mCherry fusion proteins localize to the ER and vacuole respectively"
"JLP1","dnaJ-Like Protein","1239","sulfonate dioxygenase","chrXII","Fe(II)-dependent sulfonate/alpha-ketoglutarate dioxygenase; involved in sulfonate catabolism for use as a sulfur source; contains sequence that resembles a J domain (typified by the E. coli DnaJ protein); induced by sulphur starvation"
"","","1728","cystathionine gamma-synthase","chrXII","Putative protein of unknown function with similarity to Str2p; Str2p is a cystathionine gamma-synthase important in sulfur metabolism; YLL058W is not an essential gene"
"","","507","","chrXII","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"GTT2","GlutaThione Transferase","702","glutathione transferase GTT2","chrXII","Glutathione S-transferase capable of homodimerization; functional overlap with Gtt2p, Grx1p, and Grx2p; protein abundance increases in response to DNA replication stress"
"MMP1","S-MethylMethionine Permease","1752","S-methylmethionine permease MMP1","chrXII","High-affinity S-methylmethionine permease; required for utilization of S-methylmethionine as a sulfur source; has similarity to S-adenosylmethionine permease Sam3p"
"MHT1","S-Methylmethionine-Homocysteine methylTransferase","975","S-adenosylmethionine-homocysteine S-methyltransferase MHT1","chrXII","S-methylmethionine-homocysteine methyltransferase; functions along with Sam4p in the conversion of S-adenosylmethionine (AdoMet) to methionine to control the methionine/AdoMet ratio"
"AYT1","AcetYlTransferase","1425","acetyltransferase","chrXII","Acetyltransferase; catalyzes trichothecene 3-O-acetylation, suggesting a possible role in trichothecene biosynthesis"
"PAU18","seriPAUperin","363","seripauperin PAU18","chrXII","Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; identical to Pau6p"
"","","351","GIN11","chrXII","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps chromosome XII telomeric element core sequences"
"","","3717","Y' element ATP-dependent helicase","chrXII","Putative Y' element ATP-dependent helicase; YLL066C is not an essential gene"
"","","3717","Y' element ATP-dependent helicase","chrXII","Putative Y' element ATP-dependent helicase"
"","","2589","","chrXII","Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; predicted to be palmitoylated"
"NOC3","NucleOlar Complex associated","1992","","chrXII","Subunit of a nuclear complex with Noc2p and pre-replicative complexes; the Noc2p-Noc3p complex binds to 66S ribosomal precursors to mediate their maturation and intranuclear transport; binds to chromatin at active replication origins, and is required for pre-RC formation and maintenance during DNA replication licensing"
"CMS1","Complementation of Mcm-10 Suppressor","876","","chrXII","Putative subunit of the 90S preribosome processome complex; overexpression rescues supressor mutant of mcm10; null mutant is viable; relocalizes from nucleus to cytoplasm upon DNA replication stress"
"THI73","THIamine regulon","1572","","chrXII","Putative plasma membrane permease; proposed to be involved in carboxylic acid uptake and repressed by thiamine; substrate of Dbf2p/Mob1p kinase; transcription is altered if mitochondrial dysfunction occurs"
"SSL1","Suppressor of Stem-Loop mutation","1386","TFIIH/NER complex subunit SSL1","chrXII","Subunit of the core form of RNA polymerase transcription factor TFIIH; has both protein kinase and DNA-dependent ATPase/helicase activities; essential for transcription and nucleotide excision repair; interacts with Tfb4p"
"SSK1","Suppressor of Sensor Kinase","2139","mitogen-activated protein kinase kinase kinase SSK1","chrXII","Cytoplasmic phosphorelay intermediate osmosensor and regulator; part of a two-component signal transducer that mediates osmosensing via a phosphorelay mechanism; required for mitophagy; dephosphorylated form is degraded by the ubiquitin-proteasome system; potential Cdc28p substrate"
"NSE1","Non-SMC Element","1011","Smc5-Smc6 complex subunit NSE1","chrXII","Component of the SMC5-SMC6 complex; this complex plays a key role in the removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair"
"PAM18","Presequence translocase-Associated Motor","507","TIM14","chrXII","Subunit of the import motor (PAM complex); the PAM complex is a  component of the Translocase of the Inner Mitochondrial membrane (TIM23 complex); essential J-protein cochaperone that stimulates Ssc1p ATPase activity to drive import; inhibited by Pam16p"
"RLP24","Ribosomal-Like Protein","600","ATPase-activating ribosome biosynthesis protein","chrXII","Essential protein required for ribosomal large subunit biogenesis; associated with pre-60S ribosomal subunits; stimulates the ATPase activity of Afg2p, which is required for release of Rlp24p from the pre-60S particle; has similarity to Rpl24Ap and Rpl24Bp"
"TEN1","TElomeric pathways with STn1","483","","chrXII","Protein that regulates telomeric length; protects telomeric ends in a complex with Cdc13p and Stn1p; similar to human Ten1 which is critical for the telomeric function of the CST (Cdc13p-Stn1p-Ten1p) complex"
"LOT6","LOw Temperature-responsive","576","flavin-dependent quinone reductase","chrXII","FMN-dependent NAD(P)H:quinone reductase; role in apoptosis-like cell death; may be involved in quinone detoxification; expression elevated at low temperature; sequesters the Cin5p transcription factor in the cytoplasm in complex with the proteasome under reducing conditions"
"","","300","","chrXII","Putative protein of unknown function; YLR012C is not an essential gene"
"GAT3","","426","","chrXII","Protein containing GATA family zinc finger motifs; involved in spore wall assembly; sequence similarity to GAT4, and the double mutant gat3 gat4 exhibits reduced dityrosine fluorescence relative to the single mutants"
"PPR1","Pyrimidine Pathway Regulation","2715","","chrXII","Zinc finger transcription factor; contains a Zn(2)-Cys(6) binuclear cluster domain, positively regulates transcription of URA1, URA3, URA4, and URA10, which are involved in de novo pyrimidine biosynthesis, in response to pyrimidine starvation; activity may be modulated by interaction with Tup1p"
"BRE2","BREfeldin A sensitivity","1518","CPS60","chrXII","Subunit of COMPASS (Set1C) complex; COMPASS methylates Lys4 of histone H3 and functions in silencing at telomeres; has a C-terminal Sdc1 Dpy-30 Interaction (SDI) domain that mediates binding to Sdc1p; similar to trithorax-group protein ASH2L"
"PML1","Pre-mRNA Leakage","615","","chrXII","Subunit of the RES complex; RES complex is required for nuclear retention of unspliced pre-mRNAs; acts in the same pathway as Pml39p and Mlp1p"
"MEU1","Multicopy Enhancer of UAS2","1014","S-methyl-5-thioadenosine phosphorylase","chrXII","Methylthioadenosine phosphorylase (MTAP); catalyzes the initial step in the methionine salvage pathway; affects polyamine biosynthesis through regulation of ornithine decarboxylase (Spe1p) activity; regulates ADH2 gene expression"
"POM34","POre Membrane","900","","chrXII","Subunit of the transmembrane ring of the nuclear pore complex (NPC); contributes to nucleocytoplasmic transport, NPC biogenesis and spindle pole body duplication"
"PSR2","Plasma membrane Sodium Response","1194","putative phosphatase","chrXII","Putative plasma membrane phosphatase; involved in the general stress response and inactivating dephosphorylation of Mep2p; required along with Psr1p and binding partner Whi2p for full activation of STRE-mediated gene expression, possibly through Msn2p dephosphorylation, and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr1p; member of the HAD family of protein phosphatases"
"YEH2","Yeast steryl Ester Hydrolase","1617","sterol esterase","chrXII","Steryl ester hydrolase; catalyzes steryl ester hydrolysis at the plasma membrane; involved in sterol metabolism; YEH2 has a paralog, YEH1, that arose from the whole genome duplication"
